id usuario,tiempo en cola,tiempo de procesamiento,tiempo de solicitud
3edd3810-5217-4fb2-a583-3acad2bb532c,21,249,registrar
468de723-63c1-43f3-8232-612bb6741ee7,9,165,registrar
25f43672-9296-4bf2-b820-22fe9ea558a8,3,158,registrar
758b31f7-661f-4116-b8fe-e2ebabdbe627,13,22,registrar
c8ca1211-8bf1-4f29-af23-023a0c016f98,15,92,registrar
537aad19-7fb2-49dc-98e4-7b826cdbbc73,1,60,registrar
af039919-1fe1-457f-8a0d-6cc618a0e508,34,2,ingresar
99726f62-36ac-4297-9c73-5ce84edc19a6,29,9,ingresar
838330b1-5424-496c-aac6-42b5586a5970,0,3,ingresar
9c34564e-486d-4ed6-aaaf-de186491a325,7,5,ingresar
a29c8ced-a7c3-4c65-a3c7-cdbc8415cd6d,40,51,registrar
83fa8fdd-b523-445a-a81d-c3255196e9ab,16,5,ingresar
3cb1d0c3-beb1-40d7-83df-d10c1c896afa,14,28,registrar
cd53ed1f-5dbe-4909-b0aa-8341fbe6bb08,1,6,ingresar
ef735c59-2f40-40b2-8ee8-119e551684d7,2,18,registrar
630d2cae-2706-42be-8699-0bcbda80ce27,2,3,ingresar
8d69318b-42bd-4041-9f60-374599def128,23,84,registrar
600da6ee-787e-4593-9862-29f5106fd036,1,77,registrar
17da730b-10e2-4532-b63d-b12dd8073c8c,8,54,registrar
75540495-cbf4-4878-ac3a-82d2e2ea6aaf,98,47,registrar
613fef6f-b32a-4407-aacb-2817be13c3c3,4,211,registrar
3dae4ad8-8e36-407a-a1e6-64ebfa22f516,8,146,registrar
aa70bcac-018d-44ad-9e94-ed69d22e40bb,2,122,registrar
9025f9a0-4a82-4b12-b51c-b0db84ef8a7d,1,202,registrar
e819810f-0ad3-42a8-b940-905d6a2e3214,17,2,ingresar
81b32355-178c-481b-9d69-f6fa6b99d7fb,21,14,ingresar
d561b202-92cf-4267-9c6c-2d810e0a61c6,28,24,ingresar
1d662b3f-8074-43cc-886f-51ce363f6a45,64,2,ingresar
916ebb80-a809-4f16-be6e-e089023404dd,28,165,registrar
36db47b9-c035-4828-bbc3-ed8b923f84e0,121,100,registrar
a2f7644f-45a2-4a3e-be5f-d79b8e610373,119,104,registrar
92a64865-b79e-4b11-b01e-07fd6e0e64b6,2,1,ingresar
3f5a9b56-0198-4f83-8a28-8ebd3283d269,28,13,ingresar
85a14410-fdd9-4bc9-9c45-ef9af563d4ca,10,79,registrar
c82128f3-887a-4bab-b6eb-00e5c8464fc7,81,79,registrar
d0cf0de5-e0b6-4edf-afd6-ca2940ef84ea,77,195,registrar
cb95f931-7433-4675-b89e-4f6048b0927e,11,122,registrar
fb02d1ab-f46a-4ff1-97d1-a2fd014b9a62,76,8,ingresar
c34a406a-72f7-48f1-a00d-64f0841af651,1,103,registrar
e40c05e6-6abb-49de-9634-582d41fc130b,9,154,registrar
58af8ee2-46e9-4382-839e-eeecd6a1c5f8,48,117,registrar
537e8e2c-697d-4b54-abed-e8f84523bcd2,176,7,ingresar
66dbe213-5588-4539-b063-4572a9f06a4b,191,2,ingresar
180210ae-aace-4281-83a1-43495b6b3249,196,11,ingresar
f2bd3633-6e5a-471f-9a8c-6b14b7220c4d,267,8,ingresar
6ac6904d-bf1a-4636-ad0f-60d52d9a7ea1,291,8,ingresar
d754377d-5d21-4a24-bf6d-e52560c3426c,1,4,ingresar
b02838b1-ed67-4dd2-9bb6-a56b56f3b4ea,17,24,ingresar
217f4c45-37f9-44ba-88a1-a6ed19aef306,74,76,registrar
373d73d5-ac29-4c2d-9bb7-70e115f6e917,152,6,ingresar
81651578-22d3-46ad-8b0a-73440d03a6e4,50,11,ingresar
fc407fdf-eb1e-483e-9449-87d377e11cd2,114,131,registrar
24c964c9-cb98-47c5-9cc3-e2fdd544ce0e,45,2,ingresar
3521570e-de1b-4321-9fc3-3e03b9beb00c,32,25,ingresar
f75fd007-884b-4004-9461-c89379d405ac,28,6,ingresar
410e7eb2-bb64-4e41-a693-9a40433a72b3,0,4,ingresar
3b0389ef-97d1-45b9-a607-3c8a23d8fc21,77,152,registrar
52cf3340-4b0f-4d51-81bc-3a7427b13038,24,76,registrar
62b9d0a0-09d5-42a8-965c-b845269b21e7,114,7,ingresar
55e96f97-0d60-4daf-b813-95d229540f16,114,10,ingresar
7ded7d08-fee0-48b1-9db6-aac37cd17475,133,33,ingresar
edd5072a-9578-4f2c-b8d1-48d3cf30acdb,213,10,ingresar
aa42a954-a8eb-463b-9e31-492a65995de3,224,4,ingresar
ba9eb8c1-e531-4471-8cbd-4809e538b2df,107,141,registrar
44b2335b-e57c-41e4-8f39-db3cdfcfbd00,1,2,ingresar
daabb18c-867b-4633-bebf-6f54228373e6,1,3,ingresar
5faa3b12-8bf7-4972-b40b-dbfd85a7343e,44,283,registrar
b37082b8-6cf7-482e-8557-9493304735bd,83,357,registrar
8f302713-f3ab-4f49-aa97-76e83bb1fe60,135,312,registrar
e114f283-575b-4081-84dd-9c4794f2102f,0,13,ingresar
3e9a8e06-ab3b-4c9e-b3d8-ac117c6bbd85,47,232,registrar
3f1dce41-0b07-48d1-94b4-6313b4866487,1,5,ingresar
75e482e4-34ba-49b0-a95c-8988bd366cb8,55,59,ingresar
56af0a3e-cd47-41f8-90a0-eec021750821,18,260,registrar
11eb40de-3abd-4b6b-9e7f-708854973da3,2,104,registrar
7f061cd6-b0c6-4708-91dd-076db982f233,55,119,registrar
5aef36c7-754b-4b31-8915-59dda1099409,1,4,ingresar
e1bb8138-5072-425e-b952-d82653122fe3,1,111,registrar
51a31372-ade9-4dbd-9f65-46bd6725cc66,1,11,ingresar
85fd0ce5-a5ad-43a5-823b-7ee49c95ca4a,2,45,registrar
07789b87-e126-44cb-bd9c-9e4f4f6ab343,2,279,registrar
919299e3-46f8-4ec1-b25e-ff69f40a0a45,48,121,registrar
8ed60e51-eae0-473b-8004-63e31831022f,14,190,registrar
47e8f4e7-cf0a-4e99-98d2-6ab47a13e610,4,5,ingresar
91d71f49-60a6-4579-aa59-f8071f1c4796,43,261,registrar
8ad224a4-a11a-4e82-9dd5-8a97c2f37187,48,18,ingresar
a062de48-14c2-4395-8474-7f2e8cd81b0c,66,47,ingresar
6d852c79-0f7f-4264-97b8-7d1de7efdd0b,114,54,registrar
9f48ee03-6368-4fc6-93c8-5754678d6830,5,84,registrar
94bc5507-f69a-4f72-95af-ac366961ed06,14,103,registrar
685d965d-2559-4e27-a951-9c8efeb5b9ec,0,144,registrar
0d3d7fb3-ffff-4be6-8045-38e5eb374d5b,2,245,registrar
cff65e05-7ded-4e7c-ac59-9919b55beca0,1,284,registrar
53afd077-9604-4ab7-8ba7-559ef1c7507a,38,208,registrar
fd375b49-13cd-460a-9bc9-53c899849626,1,320,registrar
3ceee30e-5a83-4d98-a717-e15272028c03,6,9,ingresar
cd78b551-0bb2-4a7f-8e3a-ac0ae56f014c,16,10,ingresar
71d0e991-6cfa-4dfe-b73a-f724dbae2778,4,5,ingresar
b005155d-2296-4543-ab27-720f2b82eefd,39,25,ingresar
0fcfde1f-3840-4858-8fe9-59664b6d65aa,10,31,ingresar
31ee9cd8-9921-45ae-85f1-f04635cac40e,7,468,registrar
57aad48f-0a7d-4aeb-ade5-212ffc8b55f3,241,194,registrar
38d45965-445b-4f39-af64-f34f836e49b5,68,15,ingresar
50d633e1-97c1-4f5c-94ba-bcd546a46a4c,65,21,ingresar
223e5928-59f6-46e8-a401-00f89c8dab6b,84,18,ingresar
3af90c98-e6ea-4cf2-9021-bbff4dd5e847,171,343,registrar
bd79eecd-6eb8-4041-8fcb-75a3cd4e3bcb,1,11,ingresar
040d9474-3b95-4055-a4c6-bd387d68920f,43,178,registrar
2609e151-50f6-49a4-ae5b-3b54d440ea86,53,15,ingresar
91f9e2bc-ac5a-43f8-be4e-479cf0082ab8,1,4,ingresar
9996a2a2-12a0-4ad4-8c67-499438323d33,4,228,registrar
032e4e4d-dd30-4ef8-a526-db57a0582a5d,5,156,registrar
0b27f3f4-d270-42d3-99fa-424fc4ffa447,2,32,ingresar
3961b16e-87c6-4303-be64-0c25a4f32015,9,105,registrar
29144c9f-e208-448a-a037-cce34ca2c6a5,35,11,ingresar
9467fe6c-fb97-4b45-85a7-ad5258b11361,47,49,ingresar
d2ec885f-d198-4f9f-89da-4361cc531807,4,10,ingresar
a3dcf66c-e2de-4481-aa83-0caac2d49b36,1,299,registrar
6935ef69-56f5-40b7-ade9-b50603ab5ee1,40,483,registrar
a8f3dbdd-3acb-45e1-9a72-e915ce8ba863,1,249,registrar
d69b3653-4f40-4a90-b477-b9945e0059fb,1,282,registrar
c710b4fd-dbdb-418f-864c-428d294d9a9f,29,7,ingresar
09ce0512-69f3-4fa9-b5d2-bb9eab607ddc,37,41,registrar
cfdd766d-0851-442e-a3e9-ad4c476b2363,16,23,ingresar
1363ccbf-607b-44b7-8a6f-04f43eb7286b,2,10,ingresar
0a10881a-6443-49b3-be1c-58f60f94983a,1,186,registrar
b8415108-9e38-4a0d-a735-bdaf707c12fb,2,5,ingresar
b7f3b8d8-1e50-4dea-a9d0-85a77e33484a,8,13,ingresar
823b9bc0-79ee-48fa-bc59-fc294d3b7ac6,37,30,ingresar
27c87bd5-c89b-4e30-b074-579611662942,23,19,ingresar
dc892241-9c5c-49a7-8b69-3c2b05639755,15,28,ingresar
f66e63b9-d826-4b7c-ac51-df91f19b7cf8,2,41,registrar
a3c9f237-a11d-48af-81bd-048c664c521e,50,9,ingresar
2319119f-c12f-4ace-8efc-95ee7fcb74e2,2,403,registrar
8eaaff77-88b7-4f83-8dec-854e54b2f1ca,2,6,ingresar
6bb8773a-1e9b-4cdd-985e-ab1e2a0e60c3,10,313,registrar
e2cea65a-6182-481c-8e3b-b92e4ce7512f,60,524,registrar
2675d5ef-2807-4c58-a55c-7fe574e0cd82,0,5,ingresar
a932c774-bf4e-4e90-ae6c-402c45521263,2,371,registrar
3b5bddb4-b79d-4617-93f3-d938ba8e2c1d,2,64,registrar
2d70deb4-cbcd-48aa-99ea-b9a289e26c2e,0,393,registrar
6f378ec5-96be-4282-9011-b5e3f2dc202f,8,15,ingresar
b1bc80b2-158c-4ab1-a894-a4fbc884879b,6,326,registrar
9f4c2485-42bd-4906-b6e0-7598fc8af7cf,1,250,registrar
b03989e4-af7a-491e-a4bd-729154d82356,0,488,registrar
5aa79c10-47f6-4a02-b10d-785ca980186a,135,15,ingresar
8050a151-c002-48d7-93ec-d8ccf8af41e4,108,446,registrar
1c89d0cc-1116-481d-9ed2-cba562ddeee6,1,3,ingresar
c7f90d11-0c9d-4ef1-91bd-6902eca4776b,130,276,registrar
6d6a90d2-fe6f-417a-9788-f55c882bff50,3,405,registrar
93449598-b07c-4cb4-8139-c0e224012a6b,2,3,ingresar
48e53482-322c-42f6-9741-466aedf27af4,1,2,ingresar
2cab7b2c-2573-4bb5-97a2-b04fad943288,4,100,registrar
486d599a-e423-4648-ab0f-f536617fb899,47,750,registrar
293864d2-9c58-410a-aa26-e4000c803087,8,241,registrar
76f3f625-d659-43a2-a547-453b4c7a780b,4,206,registrar
fba90baf-9fe0-47b8-9c80-9dae5881b503,13,40,registrar
d03d7999-142d-4fd2-8030-fc3b57836189,1,2,ingresar
0e5e4a76-b92c-47b3-9a1e-bd23a6ac98c2,0,355,registrar
a8936d99-ac0d-465b-be40-47fe5fedc952,0,213,registrar
14f17cbc-a82c-4f89-85ac-19031655d68f,1,2,ingresar
dec83279-36ff-4792-9430-692f10e4a08b,8,17,ingresar
a176a6e5-4e8f-4404-bda7-2ec22a6067a3,79,21,ingresar
03c1317d-3eba-45cd-9ab4-8dccb9d56281,24,21,ingresar
997d0f47-f3c5-4236-b770-ba08f8ccc29a,2,2,ingresar
5dd01c0e-f29d-4b4e-bebd-d86149261085,14,610,registrar
d2efb413-b8b8-4402-97d3-07d2e4998045,6,591,registrar
59538ef7-89e2-46cd-a835-428225c9c2da,101,655,registrar
180f1de3-f92d-4153-94cf-b4b956d57b92,2,280,registrar
791df07a-aafb-4887-a359-db6a99dea4be,1,594,registrar
2d8b0d18-2c90-4a6f-86ad-9fe911e753f0,1,164,registrar
42b4d210-a939-46f3-93ac-c0e5891ef3e7,239,360,registrar
ed4d5b99-1e00-45f9-86da-e2649745fe5a,2,213,registrar
abc0b215-88ef-434d-b328-6e11cf909e0e,168,31,ingresar
d57ee072-7c6f-4593-80fc-00ed78f6775a,2,565,registrar
1c824b47-8ef1-48bd-95b3-b5d43e59173a,164,332,registrar
959be9e1-6402-477a-b10f-8fa1a950a2a2,151,5,ingresar
0dfe7193-95fa-42fd-91c1-6eb4505bd033,154,5,ingresar
04b9f8b6-0ec4-459e-b315-6de720cf825d,156,4,ingresar
30da6da1-6b0d-4c9c-8ef6-e36d83f37a17,160,5,ingresar
2c3e070b-e227-4a93-af98-7917d4e74e11,166,6,ingresar
e9913fd3-c661-4c3a-95b4-ff5648ec7750,173,6,ingresar
4d0e4a44-8182-46fe-a039-786885c63357,0,195,registrar
3ebe7b23-5ab8-41e6-a162-e92c25b63594,165,377,registrar
bd2ebbf3-536e-48c0-aa53-37dcbf0b4b0c,199,383,registrar
5d75d16b-80d2-4c27-b6ba-6411472e9e00,167,82,registrar
e87865cf-9c96-4e3d-af7d-1354e0efc064,255,44,ingresar
99faaf3c-c79d-476e-86be-f259792f61a8,1,3,ingresar
ec3a1802-7f04-4027-b1b7-f1611e5ede00,4,7,ingresar
0bff13fe-d3f9-46b7-a1b6-2b81e6f1e357,0,7,ingresar
028d8168-7f11-44c4-bc5d-01ce4e8ae3ac,1,88,registrar
5d9fa1bd-324e-4eeb-a6ff-6d5e27b8e901,2,5,ingresar
4c10ab24-90f8-4694-beb2-abb6fb42ab20,8,5,ingresar
51a5ff99-7af9-48a1-82ab-6d0de9de8c54,1,3,ingresar
bf5eb65b-9f40-4314-8de1-d5495576c31f,14,14,ingresar
01addc31-ce0a-4e5b-ab32-8c7f9db5338e,5,4,ingresar
869ae9a4-ea99-49ef-a9e9-c28e3145efce,11,4,ingresar
751bfc3e-6843-47c0-940c-404835cbf375,10,6,ingresar
9490999c-8620-4fe5-91fc-ef0ea909f7fe,1,41,ingresar
60c04af3-1cf0-47ae-b4d2-1c8f1513a0da,1,3,ingresar
740373da-9449-4a2e-bebe-760e8bf5b4bc,17,73,ingresar
a9ec4403-ac68-4b35-963d-c5e34dd6d64a,1,4,ingresar
afe769c2-f218-4224-a1c0-ec65e16347fd,2,191,registrar
17421658-dbf9-43b5-a864-8d175858eb9a,19,328,registrar
d1dfa105-b2ec-49ab-996d-1c0a4c375bd2,20,5,ingresar
8b586bf0-1266-44a6-9c7b-72ac85b7ee84,13,187,registrar
dc26369c-3979-474b-a525-b950732b5146,21,5,ingresar
efa5ff68-31ce-46d3-b8f8-5c40cda784e3,22,170,registrar
5b97380e-41e1-438c-bda9-9139f81ec0fa,6,136,registrar
e5ced2da-8472-415c-b996-bc7699a9ffdb,10,375,registrar
fa92d3db-b937-4ce2-b81b-b1789d255771,1,448,registrar
7a6a0417-72e9-47e5-97ac-682f02f19031,79,281,registrar
8a8d5b88-5ad3-4ec7-9618-97cb698d33e0,38,232,registrar
1ccf109d-600c-4a78-9e8e-4cc29f5aa4fa,1,237,registrar
3da8b0fa-0cb3-4c9e-bc92-8a253fc98d70,75,311,registrar
e0e43910-ee8b-4125-864b-fb3d68f250bd,143,146,registrar
b2ae16ca-30e6-448f-be9a-85aba2790e2a,1,159,registrar
85dd285b-db71-411d-b20c-686e1fea7b6e,1,2,ingresar
34ab946e-cd6a-4984-9f71-29b3bfcd3a34,119,5,ingresar
2bad7484-19a1-4972-8735-918d4ff49302,5,5,ingresar
9a370772-6374-4175-8e67-433b137cfbe6,6,7,ingresar
1709bd2c-1704-4bd5-8b08-f9285ae1aa3e,3,157,registrar
4b2a6efe-b5a0-4be2-ba59-4d8dfbcd7bdb,58,105,registrar
77ebf32a-c80c-47d5-bdb0-4406fe550d2e,17,139,registrar
879958e5-2b06-49e8-870e-5d1001af1db8,1,163,registrar
253c4a91-8e3b-4deb-b98d-c38c2eaee32c,51,31,ingresar
de0879a5-0616-4fbf-bbf5-373fa8ebd5a3,0,101,registrar
32d3ca57-2b20-4a86-9abc-d87e0ba327fb,88,30,ingresar
2d8a2b96-7686-4544-9f2e-7531767565f3,1,7,ingresar
1af052d3-6000-4200-b826-7380a732a2ff,2,20,ingresar
aca5a4a7-387a-40ff-9baf-6ebb8ca903d0,1,270,registrar
3d1a4193-2d6e-41cf-9c19-d30e8d3f6281,274,24,ingresar
c0f08335-0800-41ab-b6f8-9d5a3959193c,9,463,registrar
2d5f9c89-9deb-4eac-a3ed-f52f298b9efa,2,409,registrar
fde24e3f-a007-49a2-a74b-0b8ab1f825af,1,516,registrar
72be8dbb-c0cc-413b-be9e-84da6b148f41,338,22,ingresar
43bb3df4-3ce8-41a7-9efc-ab796e29cf59,337,20,ingresar
bcab38bf-1eb9-44bd-a112-baf3594102de,24,345,registrar
3cdfe559-c7f1-4037-b618-39b9ab7234f8,353,88,registrar
1ff6eba2-c423-4063-8ea3-8264d52577ff,7,15,ingresar
cd222ecd-31f3-44a5-a7af-d4760e4a5f79,26,2,ingresar
dd143462-fc53-4819-b69e-c94aa95fbcee,2,5,ingresar
c6094a73-b0b4-4da9-98d3-12b2ab39b5b9,23,168,registrar
8433174e-7e98-4d94-84eb-7bbb27f920d0,34,41,ingresar
f9768bda-6d4d-4fc9-bfa4-dad1453ab940,2,3,ingresar
e6f2bfc9-f70e-43c0-88aa-0c9ef98c0120,2,203,registrar
6370dd79-ec22-4af2-aa2f-0c08fc3ab6c6,3,6,ingresar
41642151-f437-4a2e-92c2-490152f1deca,10,2,ingresar
fb893fe3-f93e-4e6a-8787-05a991e56949,0,376,registrar
ab67f68e-bcdb-4727-b5e4-210e69d86bb6,30,17,ingresar
1fb6eacb-bcff-41b8-8f2d-c7e3fc359d28,5,358,registrar
cc232f46-2b90-4cbd-a524-6545e66222d7,1,278,registrar
9b829296-2833-4ca1-a0aa-97bbea8cd332,3,9,ingresar
c83d1fb0-4734-4e03-885b-263c7b7ae017,17,3,ingresar
4fb5a133-2e12-4ff8-91b0-ef7107bccf03,21,3,ingresar
7cb52ff3-faed-49ab-be88-0180b68f080a,7,187,registrar
c38aae83-6f21-4f5e-8cb1-759f5a4531bd,4,3,ingresar
a89f792f-491b-4a6e-aaa1-b22114a2e7f1,1,4,ingresar
152f5205-5e7d-4066-8242-6d19148f2d48,0,6,ingresar
286e77e5-c77c-4eb9-a54e-fe75320125be,1,6,ingresar
7d88c00e-5395-43db-bcb7-29226f60c1f3,2,12,ingresar
ec12a4d8-1b8b-4487-9795-aa025b20b37e,23,18,ingresar
9a6efbdb-f953-490f-9504-97c4fd07fea1,6,13,ingresar
65b4318b-5eb9-4a40-b8c8-c2c6ac9345c0,21,7,ingresar
dc50333b-0539-4938-a4fb-b73bc7fb0043,22,7,ingresar
3deb35c0-f8ec-49a0-a1e0-1efeef5ad686,32,6,ingresar
4e5ab861-5672-4b97-958b-111fab6bb214,32,7,ingresar
8f148260-b9d4-4342-9392-38058002826b,58,6,ingresar
99553c10-f8e4-4ca6-9728-af9ce95cbb5b,9,3,ingresar
1e5bd8ad-0ad6-40db-b0e2-2d4cbae81349,44,162,registrar
0566af2f-6a67-4bb7-8426-4b8053393562,80,198,registrar
a1ed2715-a98d-410d-a017-a71238244e73,48,38,ingresar
3d85b2ce-d10d-45bb-9e75-22788304e483,87,32,ingresar
efaecddb-7017-4745-a928-7e9f82b8846f,86,56,ingresar
297451a2-a061-472b-a153-128384e4506e,122,94,ingresar
aef6203e-e872-4868-9e43-0442dec5c4d1,196,25,ingresar
d58aec65-9247-420a-8292-c48386ebfd8f,3,3,ingresar
6c36bd32-2972-4b2a-9606-5b8086c3b281,8,3,ingresar
bdc4d567-e49d-4c1f-929f-74098e771ab8,223,64,ingresar
1d01f647-173b-47ae-ba1d-7acaa4ed9727,1,3,ingresar
75a0fce8-fbaa-4664-8ab0-06857e8d23fe,22,23,ingresar
a68b76dd-6f41-4235-aa08-d4831b53c0ca,6,15,ingresar
89f501a6-d719-4903-bb01-0ac07ecad43b,22,17,ingresar
048fd67d-0981-4299-864c-94f3b6ce2791,13,11,ingresar
b943e184-528a-42a3-9a53-406af14524a7,16,5,ingresar
05dc8a61-550b-42d8-bff4-595b641ec771,1,2,ingresar
e481b6c4-f52b-4479-991a-2fed6604852c,25,4,ingresar
bc2cf95c-a134-4274-8476-f69b689ef5d5,36,2,ingresar
35e929b9-e506-44ed-a854-85e039ff8ece,41,5,ingresar
fba26ff3-b086-4442-8689-c30b772728ce,56,13,ingresar
53480f57-44eb-427a-b454-04ac8da9440c,1,7,ingresar
05eed679-2904-40e4-b155-25df69295a58,1,5,ingresar
ff915445-55f0-4910-b977-e382f54695e3,1,5,ingresar
e43c18e2-e1e2-45ca-9a19-54ff85e1d058,1,5,ingresar
d1c04d6a-0831-47f8-af3a-456c89aee5b8,82,5,ingresar
20b08536-6b8b-4df7-bb67-5d49e2975cc3,146,19,ingresar
5bcc07c3-3559-4b07-b076-4ee18c0855a1,0,2,ingresar
3fdd3707-142a-4ad7-a7da-b610cf7f0074,1,12,ingresar
1cc30e9f-0737-4fa5-83f9-b279da86fd42,1,4,ingresar
48d6cd03-7a59-422c-ace1-8a612128c6d8,1,3,ingresar
94613a67-d97c-492f-b664-b3672eb548a7,2,1,ingresar
